,close,high,high_limit,low,volume,day
2016-10-13-002166.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002167.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002167.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002167.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002167.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002168.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002168.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002168.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002168.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002169.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002169.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002169.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002169.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002170.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002170.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002170.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002170.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002171.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002171.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002171.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002171.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002172.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002172.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002172.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002172.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002173.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002173.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002173.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002173.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002174.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002174.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002174.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002174.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002175.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002175.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002175.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002175.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002176.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002176.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002176.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002176.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002177.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002177.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002177.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002177.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002178.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002178.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002178.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002178.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002179.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002179.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002179.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002179.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002180.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002180.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002180.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002180.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002181.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002181.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002181.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002181.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002182.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002182.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002182.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002182.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002183.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002183.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002183.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002183.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002184.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002184.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002184.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002184.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002185.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002185.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002185.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002185.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002186.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002186.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002186.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002186.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002187.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002187.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002187.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002187.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002188.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002188.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002188.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002188.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002189.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002189.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002189.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002189.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002190.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002190.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002190.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002190.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002191.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002191.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002191.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002191.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002192.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002192.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002192.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002192.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002193.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002193.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002193.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002193.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002194.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002194.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002194.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002194.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002195.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002195.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002195.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002195.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002196.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002196.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002196.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002196.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002197.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002197.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002197.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002197.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002198.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002198.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002198.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002198.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002199.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002199.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002199.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002199.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002200.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002200.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002200.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002200.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002201.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002201.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002201.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002201.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002202.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002202.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002202.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002202.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002203.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002203.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002203.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002203.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002204.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002204.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002204.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002204.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002205.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002205.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002205.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002205.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002206.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002206.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002206.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002206.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002207.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002207.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002207.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002207.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002208.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002208.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002208.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002208.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002209.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002209.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002209.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002209.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002210.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002210.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002210.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002210.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002211.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002211.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002211.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002211.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002212.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002212.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002212.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002212.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002213.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002213.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002213.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002213.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002214.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002214.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002214.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002214.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002215.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002215.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002215.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002215.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002216.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002216.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002216.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002216.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002217.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002217.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002217.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002217.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002218.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002218.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002218.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002218.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002219.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002219.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002219.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002219.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002220.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002220.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002220.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002220.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002221.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002221.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002221.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002221.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002222.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002222.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002222.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002222.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002223.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002223.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002223.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002223.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002224.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002224.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002224.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002224.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002225.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002225.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002225.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002225.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002226.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002226.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002226.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002226.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002227.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002227.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002227.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002227.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002228.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002228.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002228.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002228.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002229.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002229.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002229.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002229.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002230.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002230.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002230.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002230.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002231.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002231.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002231.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002231.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002232.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002232.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002232.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002232.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002233.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002233.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002233.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002233.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002234.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002234.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002234.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002234.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002235.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002235.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002235.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002235.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002236.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002236.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002236.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002236.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002237.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002237.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002237.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002237.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002238.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002238.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002238.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002238.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002239.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002239.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002239.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002239.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002240.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002240.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002240.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002240.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002241.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002241.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002241.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002241.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002242.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002242.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002242.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002242.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002243.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002243.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002243.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002243.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002244.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002244.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002244.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002244.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002245.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002245.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002245.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002245.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002246.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002246.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002246.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002246.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002247.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002247.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002247.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002247.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002248.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002248.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002248.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002248.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002249.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002249.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002249.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002249.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002250.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002250.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002250.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002250.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
2016-01-05-002251.XSHE,69.45,69.45,69.45,57.0,40235170.0,17.0
2016-01-06-002251.XSHE,76.4,76.4,76.4,65.88,28908436.0,18.0
2016-10-12-002251.XSHE,43.76,43.76,43.76,38.91,22979085.0,202.0
2016-10-13-002251.XSHE,45.63,46.88,48.14,42.11,20111281.0,203.0
